2026-05-28T09:32:54.879Z 498596,-0.014,-0.114,-0.154,-6.358,0.042,-13.116;498616,-0.066,-0.225,-0.179,-17.810,-5.769,-3.372;498636,-0.242,-0.791,-0.185,-22.609,-25.420,18.679;498656,-0.320,-1.233,-0.014,-32.072,-43.314,31.752;498676,-0.070,-1.526,0.044,-18.014,-39.784,
2026-05-28T09:32:54.971Z 498696,0.099,-1.653,0.132,-19.377,-34.622,22.374;498716,0.191,-1.828,0.259,-20.416,-27.405,16.650;498736,0.150,-1.939,0.458,-12.959,-11.960,11.662;498756,0.129,-1.988,0.650,-1.943,0.481,6.323;498776,0.102,-1.957,0.635,8.621,8.045,-0.251
2026-05-28T09:32:55.089Z 498796,0.064,-1.889,0.594,11.942,12.679,-7.127;498820,0.022,-1.765,0.534,4.722,16.463,-15.228;498840,-0.008,-1.596,0.477,-2.505,21.647,-22.730;498860,-0.021,-1.383,0.387,-6.139,26.145,-25.303;498880,-0.050,-1.159,0.282,-0.101,29.099,-21.387
2026-05-28T09:32:55.182Z 498902,-0.074,-0.959,0.201,11.954,30.484,-14.543;498922,-0.077,-0.752,0.141,25.807,29.949,-8.108;498942,-0.060,-0.589,0.118,28.592,26.317,-1.673;498962,-0.036,-0.501,0.097,23.177,21.372,2.355;498982,-0.015,-0.449,0.077,9.117,14.806,4.124
2026-05-28T09:32:55.270Z 499002,-0.000,-0.414,0.064,-6.569,7.696,4.734;499024,0.003,-0.381,0.048,-10.510,4.930,5.155;499044,-0.010,-0.334,0.017,-6.718,6.269,6.289;499064,-0.046,-0.280,-0.009,-4.959,7.123,7.879;499088,-0.090,-0.226,-0.020,-2.293,7.117,8.605
2026-05-28T09:32:55.390Z 499108,-0.110,-0.214,-0.111,3.874,1.023,4.977;499128,-0.061,-0.279,-0.169,2.002,-4.523,-3.507;499148,0.120,-0.663,-0.282,-11.079,-16.433,-8.661;499168,0.223,-0.924,-0.330,4.014,-18.692,-32.506;499188,-0.054,-1.379,0.182,-16.007,-17.655,-25.427
2026-05-28T09:32:55.480Z 499210,-0.109,-1.595,0.221,10.647,-9.175,-18.933;499230,-0.145,-1.761,0.276,0.196,-17.641,-14.346;499250,-0.156,-1.893,0.479,-16.889,-27.693,-10.015;499270,-0.142,-1.924,0.534,1.492,-22.285,-1.856;499294,-0.079,-1.863,0.479,12.282,-16.141,6.256
2026-05-28T09:32:55.602Z 499314,-0.026,-1.744,0.412,9.964,-10.167,13.695;499334,-0.002,-1.590,0.332,4.871,-4.779,17.185;499355,-0.006,-1.372,0.282,4.772,-0.665,16.551;499375,0.001,-1.148,0.187,11.106,1.101,13.318;499395,0.021,-0.924,0.162,17.881,4.341,6.663
2026-05-28T09:32:55.688Z 499415,0.031,-0.709,0.129,24.098,9.211,-0.892;499435,0.020,-0.573,0.104,22.745,12.361,-7.784;499455,-0.003,-0.490,0.079,7.147,9.564,-11.285;499475,-0.021,-0.438,0.105,-17.271,1.931,-10.031;499495,-0.029,-0.411,0.096,-25.767,-2.140,-9.756
2026-05-28T09:32:55.778Z 499515,-0.028,-0.378,0.079,-19.742,-2.185,-11.013;499535,-0.016,-0.308,0.046,-9.374,-1.473,-12.324;499555,0.008,-0.234,0.006,-4.278,-0.373,-13.010;499575,0.025,-0.173,-0.028,-5.275,1.066,-12.799;499595,0.022,-0.172,-0.107,-10.481,1.061,-10.494
2026-05-28T09:32:55.898Z 499616,0.002,-0.231,-0.164,-15.857,-5.662,-3.661;499636,-0.069,-0.465,-0.211,-13.442,-10.233,7.138;499656,-0.194,-0.952,-0.197,-13.330,-19.016,18.471;499676,-0.055,-1.392,-0.008,-16.641,-30.318,25.039;499696,0.158,-1.479,0.121,-17.459,-26.621,1
2026-05-28T09:32:55.986Z 499720,0.267,-1.622,0.258,-17.944,-19.286,12.563;499740,0.292,-1.757,0.414,-18.411,-7.421,7.804;499760,0.238,-1.793,0.581,-2.905,8.853,-0.644;499783,0.145,-1.740,0.587,3.711,18.026,-8.127;499803,0.051,-1.665,0.546,3.474,21.694,-13.941
2026-05-28T09:32:56.115Z 499823,0.004,-1.554,0.511,-3.455,22.505,-18.967;499843,0.011,-1.390,0.446,-11.351,22.489,-21.383;499863,0.034,-1.187,0.374,-11.552,23.684,-19.375;499883,0.030,-0.997,0.274,-4.638,28.005,-15.894;499903,0.003,-0.776,0.218,8.683,33.601,-11.502
2026-05-28T09:32:56.202Z 499923,-0.012,-0.605,0.135,19.173,33.651,-4.822;499944,-0.019,-0.489,0.085,21.057,29.958,1.044;499964,-0.026,-0.418,0.001,15.573,24.384,3.963;499984,-0.020,-0.370,-0.045,4.439,20.653,3.233;500004,0.003,-0.337,-0.079,-5.025,18.507,1.853
2026-05-28T09:32:56.289Z 500024,0.021,-0.303,-0.087,-5.763,17.929,0.796;500047,-0.007,-0.302,-0.169,0.860,17.180,-2.374;500067,-0.022,-0.338,-0.205,5.244,14.365,-10.598;500087,0.037,-0.620,-0.172,-3.086,1.645,-14.841;500110,-0.020,-0.950,-0.137,6.623,-11.932,-25.527
2026-05-28T09:32:56.411Z 500130,-0.196,-1.381,0.303,-25.388,-21.165,-18.247;500152,-0.121,-1.627,0.352,0.759,-16.608,-14.550;500172,-0.164,-1.787,0.425,-7.631,-21.560,-9.059;500192,-0.206,-1.873,0.620,-18.343,-27.344,-1.954;500212,-0.195,-1.907,0.589,-3.470,-25.842,5.8
