2026-05-28T09:30:30.307Z 354021,0.108,-0.629,0.181,34.484,0.943,2.506;354041,0.066,-0.444,0.120,43.246,10.827,-2.427;354061,0.008,-0.280,0.082,37.152,19.878,-3.389;354081,-0.016,-0.218,0.071,16.904,25.621,-2.546;354101,-0.020,-0.309,0.070,-17.419,26.273,0.792
2026-05-28T09:30:30.424Z 354121,0.002,-0.824,0.281,-80.642,-3.696,15.027;354144,-0.042,-1.273,0.585,-63.208,-11.858,17.446;354164,-0.021,-1.329,0.440,-28.751,-9.228,12.752;354186,0.107,-1.343,0.510,-24.759,-9.345,5.080;354206,0.117,-1.362,0.579,-30.731,-10.809,0.091
2026-05-28T09:30:30.486Z 354229,0.053,-1.347,0.609,-23.979,-5.306,-1.247;354249,-0.023,-1.256,0.559,-15.896,-1.434,-1.497;354269,-0.102,-1.137,0.493,-7.790,-2.793,-0.265;354289,-0.104,-0.949,0.397,2.213,-8.865,1.991;354309,-0.059,-0.734,0.287,19.807,-10.365,2.671
2026-05-28T09:30:30.606Z 354329,-0.022,-0.533,0.223,34.497,-6.896,3.696;354349,-0.010,-0.396,0.168,46.461,-4.525,5.086;354371,-0.009,-0.287,0.116,47.155,-4.899,5.511;354394,0.043,-0.255,0.043,28.784,-9.658,1.273;354414,0.179,-0.674,-0.012,-31.463,-25.934,-5.115
2026-05-28T09:30:30.699Z 354434,0.188,-1.166,0.382,-51.811,-40.977,-19.060;354454,0.005,-1.204,0.908,-49.505,-31.754,-6.512;354474,-0.046,-1.320,0.853,-18.175,-10.328,-5.998;354494,-0.018,-1.371,0.874,-10.587,-11.425,-1.587;354514,0.017,-1.306,0.777,-5.758,-13.968,1.85
2026-05-28T09:30:30.819Z 354536,0.066,-1.226,0.715,-7.806,-16.652,3.371;354556,0.129,-1.103,0.645,-2.350,-14.182,2.502;354576,0.144,-0.936,0.482,10.673,-5.206,0.926;354599,0.104,-0.753,0.328,23.263,2.615,-2.488;354619,0.043,-0.555,0.261,37.141,12.788,-4.141
2026-05-28T09:30:30.930Z 354639,0.025,-0.408,0.232,43.499,21.911,-2.858;354659,0.055,-0.341,0.160,29.256,26.516,-1.718;354679,0.086,-0.547,0.161,-24.113,20.790,7.374;354699,0.096,-0.921,0.177,-82.953,-4.017,8.789;354719,0.033,-1.133,0.415,-54.946,-4.156,9.098
2026-05-28T09:30:31.031Z 354741,0.069,-1.189,0.383,-27.387,1.731,3.038;354761,0.154,-1.216,0.434,-27.005,4.438,-4.889;354781,0.165,-1.205,0.483,-26.992,9.888,-10.922;354801,0.106,-1.177,0.534,-18.457,19.391,-12.954;354821,0.029,-1.086,0.479,-7.256,26.691,-12.894
2026-05-28T09:30:31.114Z 354841,-0.054,-0.910,0.374,6.173,25.928,-10.150;354861,-0.104,-0.711,0.273,21.599,22.277,-7.555;354885,-0.113,-0.463,0.221,45.285,23.467,-6.385;354905,-0.080,-0.301,0.214,53.552,21.934,-0.097;354925,-0.035,-0.212,0.152,50.042,17.325,5.105
2026-05-28T09:30:31.238Z 354945,0.154,-0.566,0.039,6.455,7.906,-1.712;354965,0.105,-1.015,0.339,-35.392,-11.160,-23.652;354985,-0.028,-1.463,0.690,-34.715,-32.081,-31.081;355005,-0.141,-1.490,0.837,-18.714,-9.737,-23.646;355025,-0.146,-1.484,0.733,6.881,1.501,-18.001
2026-05-28T09:30:31.346Z 355045,-0.114,-1.439,0.660,9.932,-8.538,-8.866;355065,-0.068,-1.383,0.606,5.659,-19.489,-2.235;355085,-0.013,-1.276,0.550,10.807,-23.121,1.859;355105,0.072,-1.085,0.411,22.488,-17.941,2.645;355125,0.136,-0.857,0.307,36.098,-9.015,0.348
2026-05-28T09:30:31.415Z 355149,0.113,-0.594,0.177,46.897,3.681,-2.624;355169,0.073,-0.365,0.151,54.191,15.186,-0.876;355189,-0.001,-0.209,0.126,42.785,21.002,1.597;355213,-0.058,-0.323,0.146,-23.701,20.177,6.416;355233,-0.101,-0.518,0.087,-89.616,-7.743,15.704
2026-05-28T09:30:31.590Z 355253,-0.038,-1.040,0.403,-68.501,-23.336,16.458;355273,-0.005,-1.119,0.724,-53.585,-20.842,20.097;355293,0.049,-1.162,0.758,-39.770,-17.505,14.706;355313,0.115,-1.214,0.768,-42.474,-18.652,8.206;355333,0.103,-1.237,0.803,-47.923,-19.406,4.355
2026-05-28T09:30:31.627Z 355353,0.045,-1.224,0.837,-45.367,-16.404,2.426;355373,-0.009,-1.157,0.752,-30.331,-13.504,1.323;355393,-0.069,-1.053,0.626,-12.744,-15.168,2.850;355417,-0.093,-0.857,0.478,1.106,-21.343,6.365;355437,-0.115,-0.650,0.359,18.838,-23.012,8.987
2026-05-28T09:30:31.753Z 355457,-0.147,-0.462,0.286,41.904,-22.600,11.306;355481,-0.150,-0.361,0.251,53.462,-24.035,14.792;355501,-0.074,-0.294,0.171,44.161,-30.894,13.371;355521,0.063,-0.407,0.077,24.692,-36.459,4.279;355541,0.156,-0.792,0.129,-20.229,-56.982,-17.833
2026-05-28T09:30:31.839Z 355563,0.138,-1.198,0.693,-34.434,-72.897,-18.560;355583,0.006,-1.249,0.953,-12.313,-52.881,-7.375;355603,0.002,-1.276,0.929,-14.531,-48.025,-2.207;355623,0.056,-1.310,0.940,-11.839,-55.790,3.253;355643,0.091,-1.232,0.852,-3.361,-61.429,6.123
2026-05-28T09:30:31.925Z 355666,0.128,-1.128,0.757,-3.407,-63.650,6.153;355686,0.202,-0.985,0.632,6.946,-56.583,2.974;355706,0.191,-0.814,0.432,20.434,-48.801,-0.867;355729,0.112,-0.619,0.263,28.959,-43.678,-3.749;355749,0.026,-0.442,0.202,35.712,-38.316,-4.623
2026-05-28T09:30:32.071Z 355769,-0.019,-0.345,0.191,29.439,-33.530,-1.641;355789,-0.020,-0.314,0.149,16.527,-35.971,0.902;355809,-0.023,-0.491,0.106,-16.649,-50.516,7.630;355832,-0.023,-0.884,0.318,-43.449,-66.870,14.018;355852,-0.029,-1.301,0.494,-26.540,-67.927,20.79
