2026-05-28T09:27:34.180Z 177890,-0.041,-0.295,-0.006,17.691,26.425,2.854;177910,-0.034,-0.284,-0.058,-1.634,22.095,1.285;177930,-0.010,-0.355,-0.099,-30.329,10.102,-1.389;177950,0.073,-0.732,0.074,-53.996,-3.077,-7.040;177970,-0.073,-1.019,0.188,-41.310,-7.907,-6.289
2026-05-28T09:27:34.268Z 177990,-0.211,-1.200,0.339,-31.378,-3.865,-5.824;178010,-0.196,-1.345,0.371,-20.519,-4.860,-3.786;178030,-0.190,-1.436,0.457,-22.815,-12.206,-0.812;178050,-0.156,-1.481,0.557,-20.190,-15.511,3.175;178070,-0.125,-1.487,0.581,-14.048,-14.036,7.83
2026-05-28T09:27:34.353Z 178090,-0.098,-1.411,0.561,-9.478,-10.502,13.474;178111,-0.084,-1.303,0.521,-6.299,-9.101,17.093;178131,-0.075,-1.173,0.457,-3.074,-10.107,17.929;178151,-0.045,-1.019,0.342,3.622,-12.665,14.544;178171,-0.003,-0.836,0.245,13.763,-11.223,6.673
2026-05-28T09:27:34.505Z 178191,0.027,-0.644,0.142,24.607,-8.258,-1.302;178211,0.040,-0.444,0.072,33.001,1.523,-8.723;178231,0.050,-0.292,0.042,25.844,9.580,-10.499;178251,0.024,-0.220,0.019,0.499,9.718,-5.533;178271,-0.043,-0.239,0.008,-25.421,5.440,0.102
2026-05-28T09:27:34.565Z 178291,-0.102,-0.368,-0.034,-36.843,-3.899,6.356;178314,-0.155,-0.640,-0.022,-28.304,-8.899,12.166;178334,-0.116,-0.939,0.078,-25.587,-12.893,14.717;178354,0.028,-1.179,0.165,-29.000,-15.024,14.725;178378,0.035,-1.332,0.311,-22.087,-9.813,13.68
2026-05-28T09:27:34.686Z 178399,0.053,-1.448,0.411,-14.059,-4.395,11.024;178419,0.066,-1.509,0.524,-9.130,-0.101,4.030;178439,0.039,-1.516,0.554,-4.749,3.356,-3.594;178459,0.013,-1.477,0.571,-2.718,7.028,-9.584;178479,-0.010,-1.378,0.573,-0.424,11.265,-12.929
2026-05-28T09:27:34.803Z 178503,-0.015,-1.247,0.522,4.492,13.329,-13.677;178523,-0.006,-1.078,0.434,10.208,14.626,-13.137;178543,-0.015,-0.890,0.330,17.118,16.405,-11.221;178563,-0.049,-0.700,0.233,26.764,18.742,-5.698;178583,-0.054,-0.529,0.143,34.926,19.089,0.491
2026-05-28T09:27:34.867Z 178603,-0.049,-0.420,0.068,35.656,17.269,5.976;178623,-0.044,-0.345,0.035,27.140,13.992,5.700;178643,-0.017,-0.319,-0.023,7.569,11.491,2.232;178663,-0.004,-0.344,-0.069,-8.801,7.963,-2.493;178683,0.062,-0.539,-0.115,-26.789,6.256,-7.535
2026-05-28T09:27:34.989Z 178703,0.095,-0.902,0.018,-33.730,0.246,-7.683;178723,-0.032,-1.128,0.158,-23.763,-3.179,-7.667;178743,-0.114,-1.289,0.244,-11.712,-5.897,-6.904;178763,-0.110,-1.392,0.334,-9.122,-13.801,-7.621;178783,-0.097,-1.463,0.442,-14.364,-22.818,-7.217
2026-05-28T09:27:35.079Z 178806,-0.065,-1.485,0.552,-11.321,-24.248,-2.920;178826,-0.027,-1.482,0.565,-5.082,-20.025,2.965;178846,-0.012,-1.411,0.545,-2.232,-16.728,7.706;178869,-0.015,-1.303,0.507,-2.144,-15.565,10.134;178889,-0.023,-1.162,0.463,-3.526,-16.324,10.627
